date,state,current,target
2017-02-10 09:44:09.630204,no job,43.8,71
2017-02-10 09:44:15.677367,no job,43.8,71
2017-02-10 09:44:21.327762,no job,43.8,71
2017-02-10 09:44:27.140331,no job,43.7,71
2017-02-10 09:44:32.736174,no job,43.7,71
2017-02-10 09:44:38.323353,no job,43.7,71
2017-02-10 09:44:44.091724,no job,43.7,71
2017-02-10 09:44:49.680960,no job,43.6,71
2017-02-10 09:44:55.265442,no job,43.6,71
2017-02-10 09:45:00.840500,no job,43.6,71
2017-02-10 09:45:06.469532,no job,43.5,71
2017-02-10 09:45:12.042210,no job,43.5,71
2017-02-10 09:45:17.704511,no job,43.5,71
2017-02-10 09:45:23.289087,no job,43.5,71
2017-02-10 09:45:28.905074,no job,43.5,71
2017-02-10 09:45:34.673540,no job,43.4,71
2017-02-10 09:45:40.266004,no job,43.4,71
2017-02-10 09:45:46.035882,no job,43.4,71
2017-02-10 09:45:51.624909,no job,43.3,71
2017-02-10 09:45:57.185320,no job,43.3,71
2017-02-10 09:46:02.792063,no job,43.3,71
2017-02-10 09:46:08.416192,no job,43.3,71
2017-02-10 09:46:14.028669,no job,43.2,71
2017-02-10 09:46:19.689003,no job,43.2,71
2017-02-10 09:46:25.328376,no job,43.2,71
2017-02-10 09:46:30.951288,no job,43.2,71
2017-02-10 09:46:36.565143,no job,43.1,71
2017-02-10 09:46:42.205447,no job,43.1,71
2017-02-10 09:46:47.905316,no job,43.1,71
2017-02-10 09:46:53.524514,no job,43.1,71
2017-02-10 09:46:59.191077,no job,43,71
2017-02-10 09:47:04.835378,no job,43,71
2017-02-10 09:47:10.406853,no job,43,71
2017-02-10 09:47:16.007966,no job,43,71
2017-02-10 09:47:21.571169,no job,42.9,71
2017-02-10 09:47:27.160754,no job,42.9,71
2017-02-10 09:47:32.773423,no job,42.9,71
2017-02-10 09:47:38.371264,no job,42.9,71
2017-02-10 09:47:43.975566,no job,42.8,71
2017-02-10 09:47:49.688717,no job,42.8,71
2017-02-10 09:47:55.287728,no job,42.8,71
2017-02-10 09:48:00.883046,no job,42.8,71
2017-02-10 09:48:06.615353,no job,42.7,71
2017-02-10 09:48:12.242744,no job,42.7,71
2017-02-10 09:48:18.029862,no job,42.7,71
2017-02-10 09:48:23.623810,no job,42.7,71
2017-02-10 09:48:29.205544,no job,42.6,71
2017-02-10 09:48:34.801526,no job,42.6,71
2017-02-10 09:48:40.447341,no job,42.6,71
2017-02-10 09:48:46.081039,no job,42.6,71
2017-02-10 09:48:51.868333,no job,42.5,71
2017-02-10 09:48:57.457793,no job,42.5,71
2017-02-10 09:49:03.197368,no job,42.5,71
2017-02-10 09:49:08.766040,no job,42.5,71
2017-02-10 09:49:14.348159,no job,42.4,71
2017-02-10 09:49:20.051053,no job,42.4,71
2017-02-10 09:49:25.648694,no job,42.4,71
2017-02-10 09:49:31.210142,no job,42.4,71
2017-02-10 09:49:36.840275,no job,42.3,71
2017-02-10 09:49:42.440433,no job,42.3,71
2017-02-10 09:49:48.027226,no job,42.3,71
2017-02-10 09:49:53.777789,no job,42.3,71
2017-02-10 09:49:59.368960,no job,42.3,71
2017-02-10 09:50:04.933907,no job,42.2,71
2017-02-10 09:50:10.502263,no job,42.2,71
2017-02-10 09:50:16.121295,no job,42.2,71
2017-02-10 09:50:21.699018,no job,42.2,71
2017-02-10 09:50:27.298823,no job,42.1,71
2017-02-10 09:50:32.937523,no job,42.1,71
2017-02-10 09:50:38.587546,no job,42.1,71
2017-02-10 09:50:44.172009,no job,42.1,71
2017-02-10 09:50:49.733149,no job,42,71
2017-02-10 09:50:56.060466,no job,42,71
2017-02-10 09:51:01.622919,no job,42,71
2017-02-10 09:51:07.260326,no job,41.9,71
2017-02-10 09:51:12.858339,no job,41.9,71
2017-02-10 09:51:18.494537,no job,41.9,71
2017-02-10 09:51:24.103914,no job,41.9,71
2017-02-10 09:51:29.679113,no job,41.9,71
2017-02-10 09:51:35.265506,no job,41.8,71
2017-02-10 09:51:40.889064,no job,41.8,71
2017-02-10 09:51:46.466633,no job,41.8,71
2017-02-10 09:51:52.032006,no job,41.8,71
2017-02-10 09:51:57.809457,no job,41.7,71
2017-02-10 09:52:03.403875,no job,41.7,71
2017-02-10 09:52:08.989143,no job,41.7,71
2017-02-10 09:52:15.205584,no job,41.7,71
2017-02-10 09:52:20.909426,no job,41.6,71
2017-02-10 09:52:26.529869,no job,41.6,71
2017-02-10 09:52:32.143970,no job,41.6,71
2017-02-10 09:52:37.735553,no job,41.6,71
2017-02-10 09:52:43.297148,no job,41.5,71
2017-02-10 09:52:48.870684,no job,41.5,71
2017-02-10 09:52:54.515980,no job,41.5,71
2017-02-10 09:53:00.113653,no job,41.5,71
2017-02-10 09:53:05.708325,no job,41.5,71
2017-02-10 09:53:11.340206,no job,41.4,71
2017-02-10 09:53:16.918576,no job,41.4,71
2017-02-10 09:53:22.510163,no job,41.4,71
2017-02-10 09:53:28.088616,no job,41.4,71
2017-02-10 09:53:33.654231,no job,41.4,71
2017-02-10 09:53:39.237017,no job,41.3,71
2017-02-10 09:53:44.812788,no job,41.3,71
2017-02-10 09:53:50.396946,no job,41.3,71
2017-02-10 09:53:56.901929,no job,41.2,71
2017-02-10 09:54:02.459496,no job,41.2,71
2017-02-10 09:54:08.066979,no job,41.2,71
2017-02-10 09:54:13.663311,no job,41.2,71
2017-02-10 09:54:19.257624,no job,41.2,71
2017-02-10 09:54:24.855944,no job,41.1,71
2017-02-10 09:54:30.469455,no job,41.1,71
2017-02-10 09:54:36.045358,no job,41.1,71
2017-02-10 09:54:41.762279,no job,41.1,71
2017-02-10 09:54:47.385222,no job,41,71
2017-02-10 09:54:53.735508,no job,41,71
2017-02-10 09:54:59.336679,no job,41,71
2017-02-10 09:55:04.927519,no job,41,71
2017-02-10 09:55:10.557530,no job,41,71
2017-02-10 09:55:16.157649,no job,40.9,71
2017-02-10 09:55:21.739038,no job,40.9,71
2017-02-10 09:55:27.323286,no job,40.9,71
2017-02-10 09:55:32.893129,no job,40.9,71
2017-02-10 09:55:38.497078,no job,40.9,71
2017-02-10 09:55:44.103008,no job,40.8,71
2017-02-10 09:55:49.702503,no job,40.8,71
2017-02-10 09:55:55.334708,no job,40.8,71
2017-02-10 09:56:00.934582,no job,40.8,71
2017-02-10 09:56:08.108117,no job,40.7,71
2017-02-10 09:56:13.723149,no job,40.7,71
2017-02-10 09:56:19.350618,no job,40.7,71
2017-02-10 09:56:24.968958,no job,40.7,71
2017-02-10 09:56:30.550915,no job,40.6,71
2017-02-10 09:56:36.102128,no job,40.6,71
2017-02-10 09:56:41.741769,no job,40.6,71
2017-02-10 09:56:47.322556,no job,40.6,71
2017-02-10 09:56:52.916059,no job,40.5,71
2017-02-10 09:56:58.533707,no job,40.5,71
2017-02-10 09:57:04.127390,no job,40.5,71
2017-02-10 09:57:09.838280,no job,40.5,71
2017-02-10 09:57:15.433785,no job,40.5,71
2017-02-10 09:57:21.027936,no job,40.4,71
2017-02-10 09:57:26.662330,no job,40.4,71
2017-02-10 09:57:32.328271,no job,40.4,71
2017-02-10 09:57:37.932662,no job,40.4,71
2017-02-10 09:57:43.584168,no job,40.4,71
2017-02-10 09:57:49.358376,no job,40.3,71
2017-02-10 09:57:54.940124,no job,40.3,71
2017-02-10 09:58:00.519678,no job,40.3,71
2017-02-10 09:58:07.185678,no job,40.3,71
2017-02-10 09:58:12.899081,no job,40.2,71
2017-02-10 09:58:18.471093,no job,40.2,71
2017-02-10 09:58:24.139624,no job,40.2,71
2017-02-10 09:58:29.726011,no job,40.2,71
2017-02-10 09:58:35.299392,no job,40.2,71
2017-02-10 09:58:40.889142,no job,40.1,71
2017-02-10 09:58:46.502294,no job,40.1,71
2017-02-10 09:58:52.102128,no job,40.1,71
2017-02-10 09:58:57.673180,no job,40.1,71
2017-02-10 09:59:03.263794,no job,40.1,71
2017-02-10 09:59:08.884085,no job,40,71
2017-02-10 09:59:14.605118,no job,40,71
2017-02-10 09:59:20.289890,no job,40,71
2017-02-10 09:59:25.892675,no job,40,71
2017-02-10 09:59:31.488883,no job,39.9,71
2017-02-10 09:59:37.119596,no job,39.9,71
2017-02-10 09:59:42.723496,no job,39.9,71
2017-02-10 09:59:48.338346,no job,39.9,71
2017-02-10 09:59:53.934081,no job,39.9,71
2017-02-10 09:59:59.513140,no job,39.9,71
2017-02-10 10:00:05.084591,no job,39.8,71
2017-02-10 10:00:11.094866,no job,39.8,71
2017-02-10 10:00:16.858538,no job,39.8,71
2017-02-10 10:00:22.450645,no job,39.8,71
2017-02-10 10:00:28.081288,no job,39.8,71
2017-02-10 10:00:33.701751,no job,39.7,71
2017-02-10 10:00:39.269567,no job,39.7,71
2017-02-10 10:00:45.066716,no job,39.7,71
2017-02-10 10:00:50.736845,no job,39.7,71
2017-02-10 10:00:56.918301,no job,39.6,71
2017-02-10 10:01:02.719541,no job,39.6,71
2017-02-10 10:01:08.313079,no job,39.6,71
2017-02-10 10:01:13.935919,no job,39.6,71
2017-02-10 10:01:19.636582,no job,39.6,71
2017-02-10 10:01:25.299806,no job,39.5,71
2017-02-10 10:01:30.954903,no job,39.5,71
2017-02-10 10:01:36.544155,no job,39.5,71
2017-02-10 10:01:42.151779,no job,39.5,71
2017-02-10 10:01:47.756769,no job,39.4,71
2017-02-10 10:01:53.322421,no job,39.4,71
2017-02-10 10:01:58.928937,no job,39.4,71
2017-02-10 10:02:04.485695,no job,39.4,71
2017-02-10 10:02:10.078039,no job,39.4,71
2017-02-10 10:02:15.697682,no job,39.4,71
2017-02-10 10:02:21.743689,no job,39.3,71
2017-02-10 10:02:27.364996,no job,39.3,71
2017-02-10 10:02:32.952187,no job,39.3,71
2017-02-10 10:02:38.531175,no job,39.3,71
2017-02-10 10:02:44.087372,no job,39.3,71
2017-02-10 10:02:49.907149,no job,39.3,71
2017-02-10 10:02:55.485861,no job,39.2,71
2017-02-10 10:03:01.070031,no job,39.2,71
2017-02-10 10:03:06.664690,no job,39.2,71
2017-02-10 10:03:12.237857,no job,39.1,71
2017-02-10 10:03:17.889984,no job,39.1,71
2017-02-10 10:03:23.648206,no job,39.1,71
2017-02-10 10:03:29.250432,no job,39.1,71
2017-02-10 10:03:34.881347,no job,39.1,71
2017-02-10 10:03:41.517610,no job,39.1,71
2017-02-10 10:03:47.172427,no job,39,71
2017-02-10 10:03:52.788254,no job,39,71
2017-02-10 10:03:58.402367,no job,39,71
2017-02-10 10:04:04.052661,no job,39,71
2017-02-10 10:04:09.723539,no job,39,71
2017-02-10 10:04:15.349982,no job,38.9,71
2017-02-10 10:04:20.962588,no job,38.9,71
2017-02-10 10:04:26.538460,no job,38.9,71
2017-02-10 10:04:32.129911,no job,38.9,71
2017-02-10 10:04:37.740491,no job,38.8,71
2017-02-10 10:04:43.317716,no job,38.8,71
2017-02-10 10:04:48.896712,no job,38.8,71
2017-02-10 10:04:53.088198,no job,38.8,71
2017-02-10 10:04:58.648814,no job,38.8,71
2017-02-10 10:05:04.221097,no job,38.8,71
2017-02-10 10:05:09.802081,no job,38.7,71
2017-02-10 10:05:15.675230,no job,38.7,71
2017-02-10 10:05:21.295960,no job,38.7,71
2017-02-10 10:05:27.186762,no job,38.7,71
2017-02-10 10:05:32.769891,no job,38.7,71
2017-02-10 10:05:38.346946,no job,38.6,71
2017-02-10 10:05:43.947123,no job,38.6,71
2017-02-10 10:05:49.555180,no job,38.6,71
2017-02-10 10:05:55.187378,no job,38.6,71
2017-02-10 10:06:00.777671,no job,38.6,71
2017-02-10 10:06:06.395408,no job,38.5,71
2017-02-10 10:06:12.000719,no job,38.5,71
2017-02-10 10:06:17.570568,no job,38.5,71
2017-02-10 10:06:23.195038,no job,38.5,71
2017-02-10 10:06:28.765378,no job,38.5,71
2017-02-10 10:06:34.359600,no job,38.5,71
2017-02-10 10:06:39.972657,no job,38.4,71
2017-02-10 10:06:45.568942,no job,38.4,71
2017-02-10 10:06:51.146167,no job,38.4,71
2017-02-10 10:06:56.722368,no job,38.4,71
2017-02-10 10:07:02.372222,no job,38.4,71
2017-02-10 10:07:07.973413,no job,38.4,71
2017-02-10 10:07:13.626159,no job,38.3,71
2017-02-10 10:07:20.271606,no job,38.3,71
2017-02-10 10:07:25.894885,no job,38.3,71
2017-02-10 10:07:31.537640,no job,38.3,71
2017-02-10 10:07:37.132873,no job,38.3,71
2017-02-10 10:07:42.759941,no job,38.2,71
2017-02-10 10:07:49.476546,no job,38.2,71
2017-02-10 10:07:55.062788,no job,38.2,71
2017-02-10 10:08:00.680871,no job,38.2,71
2017-02-10 10:08:06.257871,no job,38.2,71
2017-02-10 10:08:11.858152,no job,38.1,71
2017-02-10 10:08:17.441945,no job,38.1,71
2017-02-10 10:08:23.077488,no job,38.1,71
2017-02-10 10:08:28.679738,no job,38.1,71
2017-02-10 10:08:35.313100,no job,38.1,71
2017-02-10 10:08:40.928039,no job,38,71
2017-02-10 10:08:46.530873,no job,38,71
2017-02-10 10:08:52.127505,no job,38,71
2017-02-10 10:08:57.710892,no job,38,71
2017-02-10 10:09:04.347272,no job,38,71
2017-02-10 10:09:09.968319,no job,37.9,71
2017-02-10 10:09:15.563263,no job,37.9,71
2017-02-10 10:09:21.196801,no job,37.9,71
2017-02-10 10:09:26.856579,no job,37.9,71
2017-02-10 10:09:32.428786,no job,37.9,71
2017-02-10 10:09:38.029150,no job,37.9,71
2017-02-10 10:09:43.628118,no job,37.8,71
2017-02-10 10:09:49.466258,no job,37.8,71
2017-02-10 10:09:55.073599,no job,37.8,71
2017-02-10 10:10:01.367076,no job,37.8,71
2017-02-10 10:10:07.019470,no job,37.8,71
2017-02-10 10:10:13.421691,no job,37.7,71
2017-02-10 10:10:19.044134,no job,37.7,71
2017-02-10 10:10:24.680802,no job,37.7,71
2017-02-10 10:10:30.356407,no job,37.7,71
2017-02-10 10:10:36.250173,no job,37.7,71
2017-02-10 10:10:42.610247,no job,37.7,71
2017-02-10 10:10:48.164415,no job,37.6,71
2017-02-10 10:10:54.111849,no job,37.6,71
2017-02-10 10:10:59.739319,no job,37.6,71
2017-02-10 10:11:05.366880,no job,37.6,71
2017-02-10 10:11:10.998376,no job,37.6,71
2017-02-10 10:11:16.598560,no job,37.5,71
2017-02-10 10:11:22.254089,no job,37.5,71
2017-02-10 10:11:27.983574,no job,37.5,71
2017-02-10 10:11:33.583960,no job,37.5,71
2017-02-10 10:11:39.415179,no job,37.5,71
2017-02-10 10:11:45.036776,no job,37.5,71
2017-02-10 10:11:51.077266,no job,37.4,71
2017-02-10 10:11:57.087623,no job,37.4,71
2017-02-10 10:12:02.678206,no job,37.4,71
2017-02-10 10:12:08.270623,no job,37.4,71
2017-02-10 10:12:13.942660,no job,37.4,71
2017-02-10 10:12:19.573969,no job,37.4,71
2017-02-10 10:12:26.266493,no job,37.3,71
2017-02-10 10:12:31.869557,no job,37.3,71
2017-02-10 10:12:37.463661,no job,37.3,71
2017-02-10 10:12:43.098153,no job,37.3,71
2017-02-10 10:12:48.729188,no job,37.3,71
2017-02-10 10:12:55.082560,no job,37.2,71
2017-02-10 10:13:00.745092,no job,37.2,71
2017-02-10 10:13:06.354607,no job,37.2,71
2017-02-10 10:13:12.343850,no job,37.2,71
2017-02-10 10:13:17.964846,no job,37.2,71
2017-02-10 10:13:24.557013,no job,37.1,71
2017-02-10 10:13:30.193221,no job,37.1,71
2017-02-10 10:13:35.793265,no job,37.1,71
2017-02-10 10:13:41.483460,no job,37.1,71
2017-02-10 10:13:47.104376,no job,37.1,71
2017-02-10 10:13:52.792330,no job,37.1,71
2017-02-10 10:13:59.479380,no job,37.1,71
2017-02-10 10:14:05.095610,no job,37,71
2017-02-10 10:14:10.698166,no job,37,71
2017-02-10 10:14:16.295644,no job,37,71
2017-02-10 10:14:21.906569,no job,37,71
2017-02-10 10:14:28.559219,no job,37,71
2017-02-10 10:14:34.158416,no job,36.9,71
2017-02-10 10:14:39.910809,no job,36.9,71
2017-02-10 10:14:45.690910,no job,36.9,71
2017-02-10 10:14:51.321354,no job,36.9,71
2017-02-10 10:14:56.946646,no job,36.9,71
2017-02-10 10:15:02.540562,no job,36.9,71
2017-02-10 10:15:08.141599,no job,36.8,71
2017-02-10 10:15:13.735609,no job,36.8,71
2017-02-10 10:15:19.345217,no job,36.8,71
2017-02-10 10:15:25.156229,no job,36.8,71
2017-02-10 10:15:30.755852,no job,36.8,71
2017-02-10 10:15:36.649940,no job,36.8,71
2017-02-10 10:15:42.360707,no job,36.7,71
2017-02-10 10:15:48.112312,no job,36.7,71
2017-02-10 10:15:53.685403,no job,36.7,71
2017-02-10 10:15:59.266035,no job,36.7,71
2017-02-10 10:16:04.878250,no job,36.7,71
2017-02-10 10:16:10.463539,no job,36.6,71
2017-02-10 10:16:16.052074,no job,36.6,71
2017-02-10 10:16:21.706643,no job,36.6,71
2017-02-10 10:16:27.310337,no job,36.6,71
2017-02-10 10:16:32.954206,no job,36.6,71
2017-02-10 10:16:38.572418,no job,36.6,71
2017-02-10 10:16:44.206083,no job,36.6,71
2017-02-10 10:16:49.933135,no job,36.5,71
2017-02-10 10:16:55.572176,no job,36.5,71
2017-02-10 10:17:01.168441,no job,36.5,71
2017-02-10 10:17:06.754639,no job,36.5,71
2017-02-10 10:17:12.329715,no job,36.5,71
2017-02-10 10:17:17.976526,no job,36.5,71
2017-02-10 10:17:23.587365,no job,36.4,71
2017-02-10 10:17:29.173318,no job,36.4,71
2017-02-10 10:17:34.809364,no job,36.4,71
2017-02-10 10:17:40.515881,no job,36.4,71
2017-02-10 10:17:46.249022,no job,36.4,71
2017-02-10 10:17:52.129008,no job,36.4,71
2017-02-10 10:17:57.749222,no job,36.3,71
2017-02-10 10:18:03.357884,no job,36.3,71
2017-02-10 10:18:08.932676,no job,36.3,71
2017-02-10 10:18:14.618197,no job,36.3,71
2017-02-10 10:18:20.199963,no job,36.3,71
2017-02-10 10:18:25.819649,no job,36.3,71
2017-02-10 10:18:31.475440,no job,36.3,71
2017-02-10 10:18:37.165348,no job,36.2,71
2017-02-10 10:18:42.889838,no job,36.2,71
2017-02-10 10:18:48.544795,no job,36.2,71
2017-02-10 10:18:54.361579,no job,36.2,71
2017-02-10 10:19:00.013240,no job,36.2,71
2017-02-10 10:19:05.679850,no job,36.2,71
2017-02-10 10:19:11.315996,no job,36.1,71
2017-02-10 10:19:16.916380,no job,36.1,71
2017-02-10 10:19:22.473643,no job,36.1,71
2017-02-10 10:19:28.226919,no job,36.1,71
2017-02-10 10:19:33.856112,no job,36.1,71
2017-02-10 10:19:39.492751,no job,36.1,71
2017-02-10 10:19:45.120272,no job,36,71
2017-02-10 10:19:50.712890,no job,36,71
2017-02-10 10:19:56.452418,no job,36,71
2017-02-10 10:20:02.105299,no job,36,71
2017-02-10 10:20:07.711066,no job,36,71
2017-02-10 10:20:13.304671,no job,36,71
2017-02-10 10:20:18.864759,no job,35.9,71
2017-02-10 10:20:24.538572,no job,35.9,71
2017-02-10 10:20:30.131696,no job,35.9,71
2017-02-10 10:20:35.742048,no job,35.9,71
2017-02-10 10:20:41.324154,no job,35.9,71
2017-02-10 10:20:46.945579,no job,35.9,71
2017-02-10 10:20:52.552814,no job,35.9,71
2017-02-10 10:20:58.305101,no job,35.8,71
2017-02-10 10:21:03.886061,no job,35.8,71
2017-02-10 10:21:09.496284,no job,35.8,71
2017-02-10 10:21:15.082818,no job,35.8,71
2017-02-10 10:21:20.705822,no job,35.8,71
2017-02-10 10:21:26.311967,no job,35.8,71
2017-02-10 10:21:31.957447,no job,35.7,71
2017-02-10 10:21:37.545362,no job,35.7,71
2017-02-10 10:21:43.175722,no job,35.7,71
2017-02-10 10:21:48.778218,no job,35.7,71
2017-02-10 10:21:54.355622,no job,35.7,71
2017-02-10 10:22:00.037755,no job,35.7,71
2017-02-10 10:22:05.619406,no job,35.7,71
2017-02-10 10:22:11.203583,no job,35.6,71
2017-02-10 10:22:16.856676,no job,35.6,71
2017-02-10 10:22:22.437017,no job,35.6,71
2017-02-10 10:22:27.995321,no job,35.6,71
2017-02-10 10:22:33.638815,no job,35.6,71
2017-02-10 10:22:39.215761,no job,35.6,71
2017-02-10 10:22:44.779279,no job,35.6,71
2017-02-10 10:22:50.390787,no job,35.5,71
2017-02-10 10:22:55.975321,no job,35.5,71
2017-02-10 10:23:01.747774,no job,35.5,71
2017-02-10 10:23:07.319610,no job,35.5,71
2017-02-10 10:23:12.957013,no job,35.5,71
2017-02-10 10:23:18.542899,no job,35.5,71
2017-02-10 10:23:24.090908,no job,35.5,71
2017-02-10 10:23:29.726136,no job,35.4,71
2017-02-10 10:23:35.370342,no job,35.4,71
2017-02-10 10:23:40.941130,no job,35.4,71
2017-02-10 10:23:46.566902,no job,35.4,71
2017-02-10 10:23:52.218193,no job,35.4,71
2017-02-10 10:23:57.826449,no job,35.4,71
2017-02-10 10:24:04.025200,no job,35.3,71
2017-02-10 10:24:09.622921,no job,35.3,71
2017-02-10 10:24:15.193993,no job,35.3,71
2017-02-10 10:24:20.797070,no job,35.3,71
2017-02-10 10:24:26.397425,no job,35.3,71
2017-02-10 10:24:32.006059,no job,35.3,71
2017-02-10 10:24:37.579921,no job,35.2,71
2017-02-10 10:24:43.174207,no job,35.2,71
2017-02-10 10:24:48.756066,no job,35.2,71
2017-02-10 10:24:54.341378,no job,35.2,71
2017-02-10 10:24:59.934298,no job,35.2,71
2017-02-10 10:25:05.644177,no job,35.2,71
2017-02-10 10:25:11.250255,no job,35.2,71
2017-02-10 10:25:16.855074,no job,35.2,71
2017-02-10 10:25:22.427602,no job,35.1,71
2017-02-10 10:25:27.991103,no job,35.1,71
2017-02-10 10:25:33.571648,no job,35.1,71
2017-02-10 10:25:39.509248,no job,35.1,71
2017-02-10 10:25:45.111692,no job,35.1,71
2017-02-10 10:25:50.709376,no job,35.1,71
2017-02-10 10:25:56.371790,no job,35,71
2017-02-10 10:26:01.952537,no job,35,71
2017-02-10 10:26:08.158764,no job,35,71
2017-02-10 10:26:13.745638,no job,35,71
2017-02-10 10:26:19.362965,no job,35,71
2017-02-10 10:26:24.945864,no job,35,71
2017-02-10 10:26:30.529836,no job,35,71
2017-02-10 10:26:36.101912,no job,35,71
2017-02-10 10:26:41.714140,no job,34.9,71
2017-02-10 10:26:47.302212,no job,34.9,71
2017-02-10 10:26:52.907833,no job,34.9,71
2017-02-10 10:26:58.486010,no job,34.9,71
2017-02-10 10:27:04.113261,no job,34.9,71
2017-02-10 10:27:10.723395,no job,34.9,71
2017-02-10 10:27:16.323568,no job,34.8,71
2017-02-10 10:27:21.909090,no job,34.8,71
2017-02-10 10:27:27.471638,no job,34.8,71
2017-02-10 10:27:33.159174,no job,34.8,71
2017-02-10 10:27:38.770164,no job,34.8,71
2017-02-10 10:27:44.330470,no job,34.8,71
2017-02-10 10:27:49.909329,no job,34.8,71
2017-02-10 10:27:55.505395,no job,34.8,71
2017-02-10 10:28:01.198880,no job,34.7,71
2017-02-10 10:28:06.787081,no job,34.7,71
2017-02-10 10:28:12.333658,no job,34.7,71
2017-02-10 10:28:17.935802,no job,34.7,71
2017-02-10 10:28:23.591563,no job,34.7,71
2017-02-10 10:28:30.205542,no job,34.7,71
2017-02-10 10:28:35.874463,no job,34.6,71
2017-02-10 10:28:41.758432,no job,34.6,71
2017-02-10 10:28:47.358616,no job,34.6,71
2017-02-10 10:28:52.984553,no job,34.6,71
2017-02-10 10:28:58.564664,no job,34.6,71
2017-02-10 10:29:04.171150,no job,34.6,71
2017-02-10 10:29:09.844113,no job,34.6,71
2017-02-10 10:29:15.438288,no job,34.5,71
2017-02-10 10:29:21.014956,no job,34.5,71
2017-02-10 10:29:26.657483,no job,34.5,71
2017-02-10 10:29:32.299350,no job,34.5,71
2017-02-10 10:29:37.978393,no job,34.5,71
2017-02-10 10:29:43.587474,no job,34.5,71
2017-02-10 10:29:49.177584,no job,34.5,71
2017-02-10 10:29:54.765933,no job,34.4,71
2017-02-10 10:30:00.360957,no job,34.4,71
2017-02-10 10:30:05.959447,no job,34.4,71
2017-02-10 10:30:11.603876,no job,34.4,71
2017-02-10 10:30:17.212764,no job,34.4,71
2017-02-10 10:30:22.840434,no job,34.4,71
2017-02-10 10:30:28.542277,no job,34.4,71
2017-02-10 10:30:35.041125,no job,34.3,71
2017-02-10 10:30:40.638353,no job,34.3,71
2017-02-10 10:30:46.265146,no job,34.3,71
2017-02-10 10:30:51.880053,no job,34.3,71
2017-02-10 10:30:57.481495,no job,34.3,71
2017-02-10 10:31:03.091542,no job,34.3,71
2017-02-10 10:31:08.649973,no job,34.3,71
2017-02-10 10:31:14.256178,no job,34.3,71
2017-02-10 10:31:19.881218,no job,34.2,71
2017-02-10 10:31:25.440259,no job,34.2,71
2017-02-10 10:31:31.076910,no job,34.2,71
2017-02-10 10:31:36.649071,no job,34.2,71
2017-02-10 10:31:42.248310,no job,34.2,71
2017-02-10 10:31:48.506757,no job,34.2,71
2017-02-10 10:31:55.097301,no job,34.2,71
2017-02-10 10:32:00.679081,no job,34.1,71
2017-02-10 10:32:06.264206,no job,34.1,71
2017-02-10 10:32:11.803106,no job,34.1,71
2017-02-10 10:32:17.636087,no job,34.1,71
2017-02-10 10:32:23.248423,no job,34.1,71
2017-02-10 10:32:28.810744,no job,34.1,71
2017-02-10 10:32:34.385597,no job,34.1,71
2017-02-10 10:32:40.076403,no job,34,71
2017-02-10 10:32:45.689826,no job,34,71
2017-02-10 10:32:51.300422,no job,34,71
2017-02-10 10:32:56.922541,no job,34,71
2017-02-10 10:33:02.516459,no job,34,71
2017-02-10 10:33:08.153252,no job,34,71
2017-02-10 10:33:13.718397,no job,34,71
2017-02-10 10:33:19.532953,no job,34,71
2017-02-10 10:33:25.171231,no job,33.9,71
2017-02-10 10:33:30.754722,no job,33.9,71
2017-02-10 10:33:36.373561,no job,33.9,71
2017-02-10 10:33:41.990617,no job,33.9,71
2017-02-10 10:33:47.620787,no job,33.9,71
2017-02-10 10:33:53.281811,no job,33.9,71
2017-02-10 10:33:59.271557,no job,33.9,71
2017-02-10 10:34:04.857794,no job,33.9,71
2017-02-10 10:34:10.522476,no job,33.8,71
2017-02-10 10:34:16.106592,no job,33.8,71
2017-02-10 10:34:22.259725,no job,33.8,71
2017-02-10 10:34:27.947192,no job,33.8,71
2017-02-10 10:34:33.580646,no job,33.8,71
2017-02-10 10:34:39.240282,no job,33.8,71
2017-02-10 10:34:44.882018,no job,33.8,71
2017-02-10 10:34:50.461909,no job,33.7,71
2017-02-10 10:34:56.032024,no job,33.7,71
2017-02-10 10:35:01.612981,no job,33.7,71
2017-02-10 10:35:07.195526,no job,33.7,71
2017-02-10 10:35:12.782333,no job,33.7,71
2017-02-10 10:35:18.367271,no job,33.7,71
2017-02-10 10:35:24.078378,no job,33.7,71
2017-02-10 10:35:29.663442,no job,33.7,71
2017-02-10 10:35:35.234855,no job,33.6,71
2017-02-10 10:35:40.806884,no job,33.6,71
2017-02-10 10:35:46.412199,no job,33.6,71
2017-02-10 10:35:52.107857,no job,33.6,71
2017-02-10 10:35:57.714843,no job,33.6,71
2017-02-10 10:36:03.289436,no job,33.6,71
2017-02-10 10:36:08.897542,no job,33.6,71
2017-02-10 10:36:15.508376,no job,33.5,71
2017-02-10 10:36:21.132716,no job,33.5,71
2017-02-10 10:36:26.920207,no job,33.5,71
2017-02-10 10:36:32.505129,no job,33.5,71
2017-02-10 10:36:38.120507,no job,33.5,71
2017-02-10 10:36:43.693276,no job,33.5,71
2017-02-10 10:36:49.313853,no job,33.5,71
2017-02-10 10:36:54.910239,no job,33.5,71
2017-02-10 10:37:00.536054,no job,33.5,71
2017-02-10 10:37:06.106068,no job,33.4,71
2017-02-10 10:37:11.693184,no job,33.4,71
2017-02-10 10:37:17.320135,no job,33.4,71
